1.055033866	0.633
0.809785771	0.634
0.6572849951	0.635
0.553285564	0.636
0.4778240398	0.637
0.4205712374	0.638
0.3756461196	0.639
0.3394540943	0.64
0.3096742848	0.641
0.2847412758	0.642
0.26356086	0.643
0.2453451479	0.644
0.2295123888	0.645
0.2156236934	0.646
0.2033417171	0.647
0.1924028981	0.648
0.1825983313	0.649
0.1737602985	0.65
0.1657525946	0.651
0.1584634587	0.652
0.1518003259	0.653
0.1456858752	0.654
0.140055016	0.655
0.1348525617	0.656
0.1300314151	0.657
0.1255511384	0.658
0.1213768167	0.659
0.1174781458	0.66
0.1138286959	0.661
0.1104053114	0.662
0.1071876188	0.663
0.1041576218	0.664
0.1012993635	0.665
0.09859864632	0.666
0.09604279542	0.667
0.09362046018	0.668
0.09132144559	0.669
0.08913656885	0.67
0.08705753676	0.671
0.08507684058	0.672
0.08318766539	0.673
0.08138381179	0.674
0.07965962789	0.675
0.07800995025	0.676
0.07643005216	0.677
0.07491559845	0.678
0.0734626058	0.679
0.07206740768	0.68
0.07072662356	0.681
0.06943713148	0.682
0.06819604385	0.683
0.06700068581	0.684
0.06584857606	0.685
0.06473740959	0.686
0.06366504234	0.687
0.0626294774	0.688
0.06162885258	0.689
0.06066142922	0.69
0.05972558215	0.691
0.05881979058	0.692
0.0579426298	0.693
0.05709276379	0.694
0.05626893834	0.695
0.05546997495	0.696
0.05469476517	0.697
0.05394226547	0.698
0.05321149257	0.699
0.05250151914	0.7
0.0518114699	0.701
0.05114051798	0.702
0.05048788165	0.703
0.04985282127	0.704
0.04923463651	0.705
0.04863266373	0.706
0.04804627366	0.707
0.04747486918	0.708
0.04691788328	0.709
0.04637477722	0.71
0.04584503874	0.711
0.04532818051	0.712
0.0448237386	0.713
0.04433127107	0.714
0.04385035673	0.715
0.04338059392	0.716
0.04292159937	0.717
0.04247300718	0.718
0.04203446785	0.719
0.04160564734	0.72
0.04118622628	0.721
0.04077589912	0.722
0.04037437341	0.723
0.03998136913	0.724
0.03959661798	0.725
0.03921986282	0.726
0.03885085711	0.727
0.0384893643	0.728
0.03813515739	0.729
0.03778801843	0.73
0.0374477381	0.731
0.03711411522	0.732
0.03678695644	0.733
0.03646607581	0.734
0.03615129444	0.735
0.03584244019	0.736
0.03553934732	0.737
0.03524185622	0.738
0.03494981312	0.739
0.03466306983	0.74
0.03438148348	0.741
0.0341049163	0.742
0.03383323537	0.743
0.03356631243	0.744
0.03330402368	0.745
0.03304624956	0.746
0.03279287459	0.747
0.03254378721	0.748
0.0322988796	0.749
0.03205804749	0.75
0.0318211901	0.751
0.03158820992	0.752
0.03135901259	0.753
0.03113350682	0.754
0.0309116042	0.755
0.03069321916	0.756
0.03047826878	0.757
0.03026667274	0.758
0.03005835321	0.759
0.02985323476	0.76
0.02965124423	0.761
0.02945231068	0.762
0.02925636532	0.763
0.0290633414	0.764
0.02887317412	0.765
0.0286858006	0.766
0.02850115981	0.767
0.02831919246	0.768
0.02813984096	0.769
0.02796304938	0.77
0.02778876336	0.771
0.02761693009	0.772
0.02744749819	0.773
0.02728041776	0.774
0.02711564023	0.775
0.02695311838	0.776
0.02679280626	0.777
0.02663465917	0.778
0.02647863361	0.779
0.02632468722	0.78
0.02617277878	0.781
0.02602286814	0.782
0.0258749162	0.783
0.02572888488	0.784
0.02558473707	0.785
0.02544243663	0.786
0.02530194831	0.787
0.02516323777	0.788
0.02502627152	0.789
0.02489101694	0.79
0.02475744217	0.791
0.02462551616	0.792
0.02449520863	0.793
0.02436649001	0.794
0.02423933148	0.795
0.02411370488	0.796
0.02398958275	0.797
0.02386693827	0.798
0.02374574524	0.799
0.02362597811	0.8
0.02350761189	0.801
0.02339062219	0.802
0.02327498519	0.803
0.0231606776	0.804
0.02304767667	0.805
0.02293596016	0.806
0.02282550634	0.807
0.02271629397	0.808
0.02260830226	0.809
0.02250151092	0.81
0.02239590006	0.811
0.02229145028	0.812
0.02218814256	0.813
0.02208595832	0.814
0.02198487935	0.815
0.02188488788	0.816
0.02178596647	0.817
0.02168809807	0.818
0.021591266	0.819
0.02149545393	0.82
0.02140064585	0.821
0.0213068261	0.822
0.02121397934	0.823
0.02112209054	0.824
0.021031145	0.825
0.0209411283	0.826
0.02085202631	0.827
0.02076382519	0.828
0.02067651139	0.829
0.02059007161	0.83
0.02050449282	0.831
0.02041976227	0.832
0.02033586742	0.833
0.02025279602	0.834
0.02017053602	0.835
0.02008907563	0.836
0.02000840327	0.837
0.0199285076	0.838
0.01984937747	0.839
0.01977100198	0.84
0.01969337041	0.841
0.01961647224	0.842
0.01954029716	0.843
0.01946483504	0.844
0.01939007596	0.845
0.01931601016	0.846
0.01924262806	0.847
0.01916992028	0.848
0.01909787759	0.849
0.01902649093	0.85
0.01895575141	0.851
0.01888565029	0.852
0.018816179	0.853
0.01874732911	0.854
0.01867909235	0.855
0.0186114606	0.856
0.01854442586	0.857
0.01847798029	0.858
0.01841211618	0.859
0.01834682596	0.86
0.01828210218	0.861
0.01821793754	0.862
0.01815432483	0.863
0.018091257	0.864
0.01802872709	0.865
0.01796672828	0.866
0.01790525385	0.867
0.0178442972	0.868
0.01778385184	0.869
0.01772391139	0.87
0.01766446956	0.871
0.01760552019	0.872
0.01754705721	0.873
0.01748907463	0.874
0.01743156659	0.875
0.01737452731	0.876
0.01731795109	0.877
0.01726183235	0.878
0.01720616557	0.879
0.01715094535	0.88
0.01709616635	0.881
0.01704182332	0.882
0.01698791111	0.883
0.01693442462	0.884
0.01688135887	0.885
0.01682870891	0.886
0.01677646991	0.887
0.01672463708	0.888
0.01667320575	0.889
0.01662217126	0.89
0.01657152908	0.891
0.0165212747	0.892
0.01647140372	0.893
0.01642191178	0.894
0.0163727946	0.895
0.01632404795	0.896
0.01627566768	0.897
0.01622764969	0.898
0.01617998994	0.899
0.01613268445	0.9
0.01608572932	0.901
0.01603912068	0.902
0.01599285472	0.903
0.01594692771	0.904
0.01590133594	0.905
0.01585607578	0.906
0.01581114363	0.907
0.01576653597	0.908
0.01572224931	0.909
0.01567828021	0.91
0.01563462528	0.911
0.0155912812	0.912
0.01554824465	0.913
0.01550551241	0.914
0.01546308127	0.915
0.01542094808	0.916
0.01537910972	0.917
0.01533756313	0.918
0.01529630528	0.919
0.01525533319	0.92
0.01521464391	0.921
0.01517423455	0.922
0.01513410224	0.923
0.01509424415	0.924
0.0150546575	0.925
0.01501533955	0.926
